ID_ORDEM_SERVICO,ID_UC,Estado Instalacion,Uso,Actividad Economica,Fecha Generacion,Fecha Ejecucion,FechaDescargue,Fecha Ultima Lectura,Estado OT,Observacion,Efectividad,Causa Efectividad,Causa Evento,Consumo promedio,Lectura en Visita,Ultimo Valor Leido,Oportunidad Ejecucion,Oportunidad Descargue,Diferencia Lectura,Dias entre lecturas,Promedio Consumo dia,Analisis Lectura,Promedio Dia Historico,Menor a Promedio,Score Lectura,Score Promedio,Total Puntaje,ID_Accion,Nombre Accion
EPMA3877319-1,15257878,ActivoCon suministro                       ,Comercial  ,Comercial                                                                                                                                             ,,,,2021-08-05 00:00:00,,,,,,4,,55,,,,,,,0.13333333333333333,,,,,34.790 ,2954_C_Rionegro_CaidaConsumo_220720210    
EPMA3895309-1,15258796,ActivoCon suministro                       ,Residencial,Residencial estrato 2                                                                                                                                 ,,,,2021-08-05 00:00:00,,,,,,1,,2275,,,,,,,0.03333333333333333,,,,,35.125 ,2954_C_Rionegro_CaidaConsumo_060820210    
EPMA3877343-1,15259183,ActivoCon suministro                       ,Comercial  ,Comercial                                                                                                                                             ,,,,2021-08-09 00:00:00,,,,,,0,,65,,,,,,,0.0,,,,,34.790 ,2954_C_Rionegro_CaidaConsumo_220720210    
EPMA3877363-1,15259860,ActivoCon suministro                       ,Comercial  ,Comercial                                                                                                                                             ,,,,2021-08-05 00:00:00,,,,,,1,,670,,,,,,,0.03333333333333333,,,,,34.790 ,2954_C_Rionegro_CaidaConsumo_220720210    
EPMA3920063-1,15259860,ActivoCon suministro                       ,Comercial  ,Comercial                                                                                                                                             ,,,,2021-08-05 00:00:00,,,,,,1,,670,,,,,,,0.03333333333333333,,,,,35.626 ,2954_C_Rionegro_CaidaConsumo_300820210    
EPMA3877338-1,15260241,ActivoCon suministro                       ,Comercial  ,Comercial                                                                                                                                             ,,,,2021-08-09 00:00:00,,,,,,4,,181,,,,,,,0.13333333333333333,,,,,34.790 ,2954_C_Rionegro_CaidaConsumo_220720210    
EPMA3877371-1,15260388,ActivoCon suministro                       ,Comercial  ,Comercial                                                                                                                                             ,,,,2021-08-09 00:00:00,,,,,,2,,114,,,,,,,0.06666666666666667,,,,,34.790 ,2954_C_Rionegro_CaidaConsumo_220720210    
EPMA3895317-1,15260473,ActivoCon suministro                       ,Residencial,Residencial estrato 3                                                                                                                                 ,,,,2021-07-15 00:00:00,,,,,,0,,1995,,,,,,,0.0,,,,,35.125 ,2954_C_Rionegro_CaidaConsumo_060820210    
EPMA3877313-1,15261116,ActivoCon suministro                       ,Comercial  ,Comercial                                                                                                                                             ,,,,2021-08-09 00:00:00,,,,,,1,,392,,,,,,,0.03333333333333333,,,,,34.790 ,2954_C_Rionegro_CaidaConsumo_220720210    
EPMA3920083-1,15261116,ActivoCon suministro                       ,Comercial  ,Comercial                                                                                                                                             ,,,,2021-08-09 00:00:00,,,,,,1,,392,,,,,,,0.03333333333333333,,,,,35.626 ,2954_C_Rionegro_CaidaConsumo_300820210    
EPMA3920104-1,15261162,ActivoCon suministro                       ,Comercial  ,Comercial                                                                                                                                             ,,,,2021-08-10 00:00:00,,,,,,1,,218,,,,,,,0.03333333333333333,,,,,35.626 ,2954_C_Rionegro_CaidaConsumo_300820210    
EPMA3877401-1,15261162,ActivoCon suministro                       ,Comercial  ,Comercial                                                                                                                                             ,,,,2021-08-10 00:00:00,,,,,,1,,218,,,,,,,0.03333333333333333,,,,,34.790 ,2954_C_Rionegro_CaidaConsumo_220720210    
EPMA3877367-1,15261180,ActivoCon suministro                       ,Comercial  ,Comercial                                                                                                                                             ,,,,2021-08-05 00:00:00,,,,,,1,,480,,,,,,,0.03333333333333333,,,,,34.790 ,2954_C_Rionegro_CaidaConsumo_220720210    
EPMA3920061-1,15261180,ActivoCon suministro                       ,Comercial  ,Comercial                                                                                                                                             ,,,,2021-08-05 00:00:00,,,,,,1,,480,,,,,,,0.03333333333333333,,,,,35.626 ,2954_C_Rionegro_CaidaConsumo_300820210    
EPMA3920092-1,15261198,ActivoCon suministro                       ,Residencial,Residencial estrato 3                                                                                                                                 ,,,,2021-08-05 00:00:00,,,,,,2,,1224,,,,,,,0.06666666666666667,,,,,35.626 ,2954_C_Rionegro_CaidaConsumo_300820210    
EPMA3901888-1,15261554,ActivoCon suministro                       ,Residencial,Residencial estrato 3                                                                                                                                 ,,,,2021-08-10 00:00:00,,,,,,3,,166,,,,,,,0.1,,,,,35.263 ,2954_C_Rionegro_CaidaConsumo_130820210    
EPMA3901818-1,15261730,ActivoCon suministro                       ,Residencial,Residencial estrato 4                                                                                                                                 ,,,,2021-08-09 00:00:00,,,,,,0,,2745,,,,,,,0.0,,,,,35.263 ,2954_C_Rionegro_CaidaConsumo_130820210    
EPMA3877366-1,15262552,ActivoCon suministro                       ,Comercial  ,Comercial                                                                                                                                             ,,,,2021-08-05 00:00:00,,,,,,0,,0,,,,,,,0.0,,,,,34.790 ,2954_C_Rionegro_CaidaConsumo_220720210    
EPMA3920060-1,15262552,ActivoCon suministro                       ,Comercial  ,Comercial                                                                                                                                             ,,,,2021-08-05 00:00:00,,,,,,0,,0,,,,,,,0.0,,,,,35.626 ,2954_C_Rionegro_CaidaConsumo_300820210    
EPMA3877365-1,15263635,ActivoCon suministro                       ,Comercial  ,Comercial                                                                                                                                             ,,,,2021-08-05 00:00:00,,,,,,0,,16,,,,,,,0.0,,,,,34.790 ,2954_C_Rionegro_CaidaConsumo_220720210    
EPMA3920065-1,15263635,ActivoCon suministro                       ,Comercial  ,Comercial                                                                                                                                             ,,,,2021-08-05 00:00:00,,,,,,0,,16,,,,,,,0.0,,,,,35.626 ,2954_C_Rionegro_CaidaConsumo_300820210    
EPMA3873079-1,15264393,ActivoCon suministro                       ,Residencial,Residencial estrato 3                                                                                                                                 ,,,,2021-08-09 00:00:00,,,,,,24,,2920,,,,,,,0.8,,,,,34.716 ,2954_C_Rionegro_CaidaConsumo_170720210	   
EPMA3877397-1,15264497,ActivoCon suministro                       ,Comercial  ,Comercial                                                                                                                                             ,,,,2021-08-10 00:00:00,,,,,,0,,696,,,,,,,0.0,,,,,34.790 ,2954_C_Rionegro_CaidaConsumo_220720210    
EPMA3920101-1,15264497,ActivoCon suministro                       ,Comercial  ,Comercial                                                                                                                                             ,,,,2021-08-10 00:00:00,,,,,,0,,696,,,,,,,0.0,,,,,35.626 ,2954_C_Rionegro_CaidaConsumo_300820210    
EPMA3901885-1,15264500,ActivoCon suministro                       ,Residencial,Residencial estrato 2                                                                                                                                 ,,,,2021-07-15 00:00:00,,,,,,9,,3829,,,,,,,0.3,,,,,35.263 ,2954_C_Rionegro_CaidaConsumo_130820210    
EPMA3895332-1,15265622,ActivoCon suministro                       ,Comercial  ,Comercial                                                                                                                                             ,,,,2021-08-09 00:00:00,,,,,,0,,226,,,,,,,0.0,,,,,35.125 ,2954_C_Rionegro_CaidaConsumo_060820210    
EPMA3895308-1,15265973,ActivoCon suministro                       ,Comercial  ,Industrial                                                                                                                                            ,,,,2021-07-16 00:00:00,,,,,,0,,118,,,,,,,0.0,,,,,35.125 ,2954_C_Rionegro_CaidaConsumo_060820210    
EPMA3895301-1,15265998,ActivoCon suministro                       ,Residencial,Residencial estrato 3                                                                                                                                 ,,,,2021-08-05 00:00:00,,,,,,40,,3562,,,,,,,1.3333333333333333,,,,,35.125 ,2954_C_Rionegro_CaidaConsumo_060820210    
EPMA3901933-1,15266141,ActivoCon suministro                       ,Comercial  ,Comercial                                                                                                                                             ,,,,2021-08-09 00:00:00,,,,,,3,,117,,,,,,,0.1,,,,,35.263 ,2954_C_Rionegro_CaidaConsumo_130820210    
EPMA3901783-1,15266188,ActivoCon suministro                       ,Residencial,Residencial estrato 3                                                                                                                                 ,,,,2021-08-05 00:00:00,,,,,,0,,48,,,,,,,0.0,,,,,35.263 ,2954_C_Rionegro_CaidaConsumo_130820210    
EPMA3920078-1,15267161,ActivoCon suministro                       ,Residencial,Residencial estrato 3                                                                                                                                 ,,,,2021-08-10 00:00:00,,,,,,6,,49,,,,,,,0.2,,,,,35.626 ,2954_C_Rionegro_CaidaConsumo_300820210    
EPMA3895341-1,15267940,ActivoCon suministro                       ,Comercial  ,Comercial                                                                                                                                             ,,,,2021-08-09 00:00:00,,,,,,1,,503,,,,,,,0.03333333333333333,,,,,35.125 ,2954_C_Rionegro_CaidaConsumo_060820210    
EPMA3895311-1,15268516,ActivoCon suministro                       ,Residencial,Residencial estrato 2                                                                                                                                 ,,,,2021-08-05 00:00:00,,,,,,0,,0,,,,,,,0.0,,,,,35.125 ,2954_C_Rionegro_CaidaConsumo_060820210    
EPMA3901815-1,15269114,ActivoCon suministro                       ,Comercial  ,Comercial                                                                                                                                             ,,,,2021-08-09 00:00:00,,,,,,1,,492,,,,,,,0.03333333333333333,,,,,35.263 ,2954_C_Rionegro_CaidaConsumo_130820210    
EPMA3901919-1,15269346,ActivoCon suministro                       ,Comercial  ,Comercial                                                                                                                                             ,,,,2021-08-10 00:00:00,,,,,,1,,247,,,,,,,0.03333333333333333,,,,,35.263 ,2954_C_Rionegro_CaidaConsumo_130820210    
EPMA3895335-1,15269505,ActivoCon suministro                       ,Comercial  ,Comercial                                                                                                                                             ,,,,2021-08-09 00:00:00,,,,,,1,,102,,,,,,,0.03333333333333333,,,,,35.125 ,2954_C_Rionegro_CaidaConsumo_060820210    
EPMA3901904-1,15269608,ActivoCon suministro                       ,Residencial,Residencial estrato 3                                                                                                                                 ,,,,2021-08-10 00:00:00,,,,,,1,,59,,,,,,,0.03333333333333333,,,,,35.263 ,2954_C_Rionegro_CaidaConsumo_130820210    
EPMA3873086-1,15269785,ActivoCon suministro                       ,Comercial  ,Comercial                                                                                                                                             ,,,,2021-08-09 00:00:00,,,,,,22,,914,,,,,,,0.7333333333333333,,,,,34.716 ,2954_C_Rionegro_CaidaConsumo_170720210	   
EPMA3873084-1,15269938,ActivoCon suministro                       ,Residencial,Residencial estrato 3                                                                                                                                 ,,,,2021-08-10 00:00:00,,,,,,15,,502,,,,,,,0.5,,,,,34.716 ,2954_C_Rionegro_CaidaConsumo_170720210	   
EPMA3920072-1,15269938,ActivoCon suministro                       ,Residencial,Residencial estrato 3                                                                                                                                 ,,,,2021-08-10 00:00:00,,,,,,15,,502,,,,,,,0.5,,,,,35.626 ,2954_C_Rionegro_CaidaConsumo_300820210    
EPMA3873395-1,15270055,ActivoCon suministro                       ,Oficial    ,Oficial                                                                                                                                               ,,,,2021-08-09 00:00:00,,,,,,0,,0,,,,,,,0.0,,,,,34.724 ,2954_C_Rionegro_CaidaConsumo_180720210    
EPMA3901757-1,15270898,ActivoCon suministro                       ,Comercial  ,Comercial                                                                                                                                             ,,,,2021-08-05 00:00:00,,,,,,1,,99,,,,,,,0.03333333333333333,,,,,35.263 ,2954_C_Rionegro_CaidaConsumo_130820210    
EPMA3895312-1,15270926,ActivoCon suministro                       ,Residencial,Residencial estrato 2                                                                                                                                 ,,,,2021-07-16 00:00:00,,,,,,1,,724,,,,,,,0.03333333333333333,,,,,35.125 ,2954_C_Rionegro_CaidaConsumo_060820210    
EPMA3901883-1,15271328,ActivoCon suministro                       ,Residencial,Residencial estrato 3                                                                                                                                 ,,,,2021-08-10 00:00:00,,,,,,1,,49,,,,,,,0.03333333333333333,,,,,35.263 ,2954_C_Rionegro_CaidaConsumo_130820210    
EPMA3895323-1,15272339,ActivoCon suministro                       ,Residencial,Residencial estrato 3                                                                                                                                 ,,,,2021-08-10 00:00:00,,,,,,1,,2402,,,,,,,0.03333333333333333,,,,,35.125 ,2954_C_Rionegro_CaidaConsumo_060820210    
EPMA3895337-1,15272489,ActivoCon suministro                       ,Comercial  ,Comercial                                                                                                                                             ,,,,2021-08-05 00:00:00,,,,,,0,,228,,,,,,,0.0,,,,,35.125 ,2954_C_Rionegro_CaidaConsumo_060820210    
EPMA3895333-1,15272755,ActivoCon suministro                       ,Comercial  ,Comercial                                                                                                                                             ,,,,2021-08-09 00:00:00,,,,,,0,,101,,,,,,,0.0,,,,,35.125 ,2954_C_Rionegro_CaidaConsumo_060820210    
EPMA3901906-1,15272802,ActivoCon suministro                       ,Comercial  ,Comercial                                                                                                                                             ,,,,2021-08-10 00:00:00,,,,,,0,,1337,,,,,,,0.0,,,,,35.263 ,2954_C_Rionegro_CaidaConsumo_130820210    
EPMA3901903-1,15272965,ActivoCon suministro                       ,Residencial,Residencial estrato 3                                                                                                                                 ,,,,2021-08-10 00:00:00,,,,,,0,,337,,,,,,,0.0,,,,,35.263 ,2954_C_Rionegro_CaidaConsumo_130820210    
EPMA3895313-1,15273164,ActivoCon suministro                       ,Residencial,Residencial estrato 5                                                                                                                                 ,,,,2021-07-19 00:00:00,,,,,,0,,650,,,,,,,0.0,,,,,35.125 ,2954_C_Rionegro_CaidaConsumo_060820210    
EPMA3895318-1,15273391,ActivoCon suministro                       ,Residencial,Residencial estrato 1                                                                                                                                 ,,,,2021-07-15 00:00:00,,,,,,4,,713,,,,,,,0.13333333333333333,,,,,35.125 ,2954_C_Rionegro_CaidaConsumo_060820210    
EPMA3920107-1,15274084,ActivoCon suministro                       ,Oficial    ,Oficial                                                                                                                                               ,,,,2021-08-09 00:00:00,,,,,,0,,0,,,,,,,0.0,,,,,35.626 ,2954_C_Rionegro_CaidaConsumo_300820210    
EPMA3873073-1,15274084,ActivoCon suministro                       ,Oficial    ,Oficial                                                                                                                                               ,,,,2021-08-09 00:00:00,,,,,,0,,0,,,,,,,0.0,,,,,34.716 ,2954_C_Rionegro_CaidaConsumo_170720210	   
EPMA3895336-1,15274987,ActivoCon suministro                       ,Residencial,Residencial estrato 3                                                                                                                                 ,,,,2021-08-10 00:00:00,,,,,,0,,361,,,,,,,0.0,,,,,35.125 ,2954_C_Rionegro_CaidaConsumo_060820210    
EPMA3873393-1,15275426,ActivoCon suministro                       ,Oficial    ,Comercial                                                                                                                                             ,,,,2021-08-09 00:00:00,,,,,,2,,315,,,,,,,0.06666666666666667,,,,,34.724 ,2954_C_Rionegro_CaidaConsumo_180720210    
EPMA3873083-1,15278152,ActivoCon suministro                       ,Industrial ,Industrial                                                                                                                                            ,,,,2021-08-09 00:00:00,,,,,,21,,2674,,,,,,,0.7,,,,,34.716 ,2954_C_Rionegro_CaidaConsumo_170720210	   
EPMA3873061-1,15278434,ActivoPendiente conexión por cuenta saldada,Residencial,Residencial estrato 4                                                                                                                                 ,,,,2021-07-16 00:00:00,,,,,,44,,1635,,,,,,,1.4666666666666666,,,,,34.716 ,2954_C_Rionegro_CaidaConsumo_170720210	   
EPMA3920085-1,15278434,ActivoPendiente conexión por cuenta saldada,Residencial,Residencial estrato 4                                                                                                                                 ,,,,2021-07-16 00:00:00,,,,,,44,,1635,,,,,,,1.4666666666666666,,,,,35.626 ,2954_C_Rionegro_CaidaConsumo_300820210    
EPMA3901880-1,15278591,ActivoCon suministro                       ,Comercial  ,Comercial                                                                                                                                             ,,,,2021-08-05 00:00:00,,,,,,13,,465,,,,,,,0.43333333333333335,,,,,35.263 ,2954_C_Rionegro_CaidaConsumo_130820210    
EPMA3901918-1,15279337,ActivoCon suministro                       ,Comercial  ,Comercial                                                                                                                                             ,,,,2021-08-09 00:00:00,,,,,,2,,518,,,,,,,0.06666666666666667,,,,,35.263 ,2954_C_Rionegro_CaidaConsumo_130820210    
EPMA3920093-1,15279513,ActivoCon suministro                       ,Industrial ,Industrial                                                                                                                                            ,,,,2021-08-09 00:00:00,,,,,,11,,367,,,,,,,0.36666666666666664,,,,,34.716 ,2954_C_Rionegro_CaidaConsumo_170720210	   
EPMA3895302-1,15279617,ActivoCon suministro                       ,Comercial  ,Comercial                                                                                                                                             ,,,,2021-08-05 00:00:00,,,,,,0,,61,,,,,,,0.0,,,,,35.125 ,2954_C_Rionegro_CaidaConsumo_060820210    
EPMA3895324-1,15280846,ActivoCon suministro                       ,Comercial  ,Comercial                                                                                                                                             ,,,,2021-08-10 00:00:00,,,,,,1,,1142,,,,,,,0.03333333333333333,,,,,35.125 ,2954_C_Rionegro_CaidaConsumo_060820210    
EPMA3920094-1,15280926,ActivoCon suministro                       ,Comercial  ,Comercial                                                                                                                                             ,,,,2021-08-10 00:00:00,,,,,,2,,713,,,,,,,0.06666666666666667,,,,,35.626 ,2954_C_Rionegro_CaidaConsumo_300820210    
EPMA3901908-1,15281714,ActivoCon suministro                       ,Comercial  ,Comercial                                                                                                                                             ,,,,2021-08-09 00:00:00,,,,,,1,,407,,,,,,,0.03333333333333333,,,,,35.263 ,2954_C_Rionegro_CaidaConsumo_130820210    
EPMA3895320-1,15281924,ActivoCon suministro                       ,Residencial,Residencial estrato 5                                                                                                                                 ,,,,2021-07-19 00:00:00,,,,,,0,,824,,,,,,,0.0,,,,,35.125 ,2954_C_Rionegro_CaidaConsumo_060820210    
EPMA3895326-1,15281952,ActivoCon suministro                       ,Comercial  ,Comercial                                                                                                                                             ,,,,2021-08-09 00:00:00,,,,,,1,,1844,,,,,,,0.03333333333333333,,,,,35.125 ,2954_C_Rionegro_CaidaConsumo_060820210    
EPMA3901909-1,15282466,ActivoCon suministro                       ,Comercial  ,Comercial                                                                                                                                             ,,,,2021-08-09 00:00:00,,,,,,1,,594,,,,,,,0.03333333333333333,,,,,35.263 ,2954_C_Rionegro_CaidaConsumo_130820210    
EPMA3895304-1,15282839,ActivoCon suministro                       ,Residencial,Residencial estrato 5                                                                                                                                 ,,,,2021-07-19 00:00:00,,,,,,1,,505,,,,,,,0.03333333333333333,,,,,35.125 ,2954_C_Rionegro_CaidaConsumo_060820210    
EPMA3895344-1,15283563,ActivoCon suministro                       ,Comercial  ,Comercial                                                                                                                                             ,,,,2021-08-09 00:00:00,,,,,,1,,1913,,,,,,,0.03333333333333333,,,,,35.125 ,2954_C_Rionegro_CaidaConsumo_060820210    
EPMA3895331-1,15283836,ActivoCon suministro                       ,Comercial  ,Comercial                                                                                                                                             ,,,,2021-07-16 00:00:00,,,,,,0,,36,,,,,,,0.0,,,,,35.125 ,2954_C_Rionegro_CaidaConsumo_060820210    
EPMA3895310-1,15284091,ActivoCon suministro                       ,Residencial,Residencial estrato 3                                                                                                                                 ,,,,2021-08-05 00:00:00,,,,,,3,,2865,,,,,,,0.1,,,,,35.125 ,2954_C_Rionegro_CaidaConsumo_060820210    
EPMA3920097-1,15284317,ActivoCon suministro                       ,Oficial    ,Oficial                                                                                                                                               ,,,,2021-08-05 00:00:00,,,,,,0,,26575,,,,,,,0.0,,,,,35.626 ,2954_C_Rionegro_CaidaConsumo_300820210    
EPMA3901814-1,15286070,ActivoCon suministro                       ,Residencial,Residencial estrato 4                                                                                                                                 ,,,,2021-08-09 00:00:00,,,,,,0,,313,,,,,,,0.0,,,,,35.263 ,2954_C_Rionegro_CaidaConsumo_130820210    
EPMA3895316-1,15286876,ActivoCon suministro                       ,Comercial  ,Comercial                                                                                                                                             ,,,,2021-08-10 00:00:00,,,,,,0,,1568,,,,,,,0.0,,,,,35.125 ,2954_C_Rionegro_CaidaConsumo_060820210    
EPMA3910292-1,15287631,ActivoCon suministro                       ,Residencial,Residencial estrato 5                                                                                                                                 ,,,,2021-07-15 00:00:00,,,,,,9,,319,,,,,,,0.3,,,,,35.390 ,2954_C_Rionegro_CaidaConsumo_200820210    
EPMA3873396-1,15287724,ActivoCon suministro                       ,Oficial    ,Oficial                                                                                                                                               ,,,,2021-08-09 00:00:00,,,,,,0,,0,,,,,,,0.0,,,,,34.724 ,2954_C_Rionegro_CaidaConsumo_180720210    
EPMA3901760-1,15288050,ActivoCon suministro                       ,Residencial,Residencial estrato 3                                                                                                                                 ,,,,2021-08-05 00:00:00,,,,,,2,,1738,,,,,,,0.06666666666666667,,,,,35.263 ,2954_C_Rionegro_CaidaConsumo_130820210    
EPMA3910296-1,15288224,ActivoCon suministro                       ,Residencial,Residencial estrato 3                                                                                                                                 ,,,,2021-08-10 00:00:00,,,,,,3,,120,,,,,,,0.1,,,,,35.390 ,2954_C_Rionegro_CaidaConsumo_200820210    
EPMA3895322-1,15288248,ActivoCon suministro                       ,Comercial  ,Comercial                                                                                                                                             ,,,,2021-08-10 00:00:00,,,,,,1,,2297,,,,,,,0.03333333333333333,,,,,35.125 ,2954_C_Rionegro_CaidaConsumo_060820210    
EPMA3910322-1,15288286,ActivoCon suministro                       ,Residencial,Residencial estrato 2                                                                                                                                 ,,,,2021-08-09 00:00:00,,,,,,5,,510,,,,,,,0.16666666666666666,,,,,35.390 ,2954_C_Rionegro_CaidaConsumo_200820210    
EPMA3895321-1,15288704,ActivoCon suministro                       ,Residencial,Residencial estrato 2                                                                                                                                 ,,,,2021-07-15 00:00:00,,,,,,0,,34,,,,,,,0.0,,,,,35.125 ,2954_C_Rionegro_CaidaConsumo_060820210    
EPMA3901914-1,15288884,ActivoCon suministro                       ,Comercial  ,Comercial                                                                                                                                             ,,,,2021-08-10 00:00:00,,,,,,0,,4,,,,,,,0.0,,,,,35.263 ,2954_C_Rionegro_CaidaConsumo_130820210    
EPMA3901749-1,15288921,ActivoCon suministro                       ,Residencial,Residencial estrato 2                                                                                                                                 ,,,,2021-08-09 00:00:00,,,,,,2,,239,,,,,,,0.06666666666666667,,,,,35.263 ,2954_C_Rionegro_CaidaConsumo_130820210    
EPMA3910320-1,15289293,ActivoCon suministro                       ,Residencial,Residencial estrato 4                                                                                                                                 ,,,,2021-07-15 00:00:00,,,,,,5,,21383,,,,,,,0.16666666666666666,,,,,35.390 ,2954_C_Rionegro_CaidaConsumo_200820210    
EPMA3910373-1,15289550,ActivoCon suministro                       ,Residencial,Residencial estrato 3                                                                                                                                 ,,,,2021-08-05 00:00:00,,,,,,3,,1460,,,,,,,0.1,,,,,35.390 ,2954_C_Rionegro_CaidaConsumo_200820210    
EPMA3910369-1,15289821,ActivoCon suministro                       ,Residencial,Residencial estrato 2                                                                                                                                 ,,,,2021-08-09 00:00:00,,,,,,5,,2397,,,,,,,0.16666666666666666,,,,,35.390 ,2954_C_Rionegro_CaidaConsumo_200820210    
EPMA3910290-1,15290066,ActivoCon suministro                       ,Residencial,Residencial estrato 2                                                                                                                                 ,,,,2021-07-15 00:00:00,,,,,,11,,1852,,,,,,,0.36666666666666664,,,,,35.390 ,2954_C_Rionegro_CaidaConsumo_200820210    
EPMA3910381-1,15290086,ActivoCon suministro                       ,Residencial,Residencial estrato 3                                                                                                                                 ,,,,2021-08-05 00:00:00,,,,,,2,,1427,,,,,,,0.06666666666666667,,,,,35.390 ,2954_C_Rionegro_CaidaConsumo_200820210    
EPMA3910362-1,15290395,ActivoCon suministro                       ,Residencial,Residencial estrato 4                                                                                                                                 ,,,,2021-07-16 00:00:00,,,,,,2,,250,,,,,,,0.06666666666666667,,,,,35.390 ,2954_C_Rionegro_CaidaConsumo_200820210    
EPMA3910258-1,15290444,ActivoCon suministro                       ,Residencial,Residencial estrato 3                                                                                                                                 ,,,,2021-08-10 00:00:00,,,,,,1,,92,,,,,,,0.03333333333333333,,,,,35.390 ,2954_C_Rionegro_CaidaConsumo_200820210    
EPMA3910132-1,15290537,ActivoCon suministro                       ,Residencial,Residencial estrato 4                                                                                                                                 ,,,,2021-08-10 00:00:00,,,,,,6,,320,,,,,,,0.2,,,,,35.390 ,2954_C_Rionegro_CaidaConsumo_200820210    
EPMA3910380-1,15290554,ActivoCon suministro                       ,Residencial,Residencial estrato 3                                                                                                                                 ,,,,2021-08-05 00:00:00,,,,,,14,,1513,,,,,,,0.4666666666666667,,,,,35.390 ,2954_C_Rionegro_CaidaConsumo_200820210    
EPMA3910368-1,15290614,ActivoCon suministro                       ,Residencial,Residencial estrato 3                                                                                                                                 ,,,,2021-08-09 00:00:00,,,,,,2,,1291,,,,,,,0.06666666666666667,,,,,35.390 ,2954_C_Rionegro_CaidaConsumo_200820210    
EPMA3901913-1,15290852,ActivoCon suministro                       ,Comercial  ,Comercial                                                                                                                                             ,,,,2021-08-10 00:00:00,,,,,,2,,3520,,,,,,,0.06666666666666667,,,,,35.263 ,2954_C_Rionegro_CaidaConsumo_130820210    
EPMA3910259-1,15290879,ActivoCon suministro                       ,Residencial,Residencial estrato 3                                                                                                                                 ,,,,2021-08-10 00:00:00,,,,,,22,,574,,,,,,,0.7333333333333333,,,,,35.390 ,2954_C_Rionegro_CaidaConsumo_200820210    
EPMA3873081-1,15290879,ActivoCon suministro                       ,Residencial,Residencial estrato 3                                                                                                                                 ,,,,2021-08-10 00:00:00,,,,,,22,,574,,,,,,,0.7333333333333333,,,,,34.716 ,2954_C_Rionegro_CaidaConsumo_170720210	   
EPMA3910286-1,15291252,ActivoCon suministro                       ,Comercial  ,Comercial                                                                                                                                             ,,,,2021-08-05 00:00:00,,,,,,2,,309,,,,,,,0.06666666666666667,,,,,35.390 ,2954_C_Rionegro_CaidaConsumo_200820210    
EPMA3910294-1,15291722,ActivoCon suministro                       ,Residencial,Residencial estrato 3                                                                                                                                 ,,,,2021-08-10 00:00:00,,,,,,4,,264,,,,,,,0.13333333333333333,,,,,35.390 ,2954_C_Rionegro_CaidaConsumo_200820210    
EPMA3910261-1,15292160,ActivoCon suministro                       ,Residencial,Residencial estrato 2                                                                                                                                 ,,,,2021-08-09 00:00:00,,,,,,6,,198,,,,,,,0.2,,,,,35.390 ,2954_C_Rionegro_CaidaConsumo_200820210    
EPMA3873394-1,15292167,ActivoCon suministro                       ,Oficial    ,Oficial                                                                                                                                               ,,,,2021-08-10 00:00:00,,,,,,1,,495,,,,,,,0.03333333333333333,,,,,34.724 ,2954_C_Rionegro_CaidaConsumo_180720210    
EPMA3873076-1,15292411,ActivoCon suministro                       ,Oficial    ,Oficial                                                                                                                                               ,,,,2021-08-10 00:00:00,,,,,,35,,12506,,,,,,,1.1666666666666667,,,,,34.716 ,2954_C_Rionegro_CaidaConsumo_170720210	   
EPMA3910125-1,15292411,ActivoCon suministro                       ,Oficial    ,Oficial                                                                                                                                               ,,,,2021-08-10 00:00:00,,,,,,35,,12506,,,,,,,1.1666666666666667,,,,,35.390 ,2954_C_Rionegro_CaidaConsumo_200820210    
EPMA3910242-1,15292656,190615100139690000-SUAGPO,Calibre: 1/2        ,Residencial,,,,2021-08-09 00:00:00,,,,,,0,,1449,,,,,,,0.0,,,,, marca Maddalena lectura 01451 diámetro 1/2*CausaEvento:No fraude//CausaNoEfectividad:No fraude//Efectividad:N*                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,35.390 
EPMA3901754-1,15292746,ActivoCon suministro                       ,Comercial  ,Comercial                                                                                                                                             ,,,,2021-08-09 00:00:00,,,,,,2,,2602,,,,,,,0.06666666666666667,,,,,35.263 ,2954_C_Rionegro_CaidaConsumo_130820210    
EPMA3910241-1,15292894,ActivoCon suministro                       ,Comercial  ,Comercial                                                                                                                                             ,,,,2021-08-10 00:00:00,,,,,,5,,245,,,,,,,0.16666666666666666,,,,,35.390 ,2954_C_Rionegro_CaidaConsumo_200820210    
EPMA3895342-1,15293173,ActivoCon suministro                       ,Comercial  ,Comercial                                                                                                                                             ,,,,2021-08-09 00:00:00,,,,,,0,,74,,,,,,,0.0,,,,,35.125 ,2954_C_Rionegro_CaidaConsumo_060820210    
EPMA3873065-1,15293186,ActivoCon suministro                       ,Residencial,Residencial estrato 3                                                                                                                                 ,,,,2021-08-05 00:00:00,,,,,,51,,3182,,,,,,,1.7,,,,,34.716 ,2954_C_Rionegro_CaidaConsumo_170720210	   
EPMA3910379-1,15293186,ActivoCon suministro                       ,Residencial,Residencial estrato 3                                                                                                                                 ,,,,2021-08-05 00:00:00,,,,,,51,,3182,,,,,,,1.7,,,,,35.390 ,2954_C_Rionegro_CaidaConsumo_200820210    
